CUST_CODE,SHOP_MONTH,C_YEAR,C_MONTH,PREVIOUS_MONTH,NEXT_MONTH,P_YEAR,P_MONTH
CUST0000809879,200604,2006,4,,200605,,
CUST0000851524,200604,2006,4,,200605,,
CUST0000852210,200710,2007,10,,,,
CUST0000864525,200704,2007,4,,200705,,
CUST0000874776,200605,2006,5,,200607,,
CUST0000880457,200604,2006,4,,200605,,
CUST0000929868,200610,2006,10,,200703,,
CUST0000947150,200702,2007,2,,200803,,
CUST0000004781,200710,2007,10,,,,
CUST0000052194,200604,2006,4,,200605,,
CUST0000065693,200608,2006,8,,200610,,
CUST0000067153,200606,2006,6,,200612,,
CUST0000068845,200605,2006,5,,200701,,
CUST0000086742,200705,2007,5,,,,
CUST0000100599,200604,2006,4,,200605,,
CUST0000128227,200606,2006,6,,200701,,
CUST0000148471,200704,2007,4,,,,
CUST0000153917,200606,2006,6,,,,
CUST0000180213,200712,2007,12,,,,
CUST0000188698,200604,2006,4,,200605,,
CUST0000197181,200803,2008,3,,,,
CUST0000204046,200604,2006,4,,,,
CUST0000235477,200707,2007,7,,,,
CUST0000249703,200704,2007,4,,,,
CUST0000291028,200607,2006,7,,200701,,
CUST0000314193,200701,2007,1,,,,
CUST0000317126,200604,2006,4,,200605,,
CUST0000339488,200612,2006,12,,,,
CUST0000344365,200604,2006,4,,200605,,
CUST0000362217,200605,2006,5,,200606,,
CUST0000381297,200607,2006,7,,200608,,
CUST0000388470,200710,2007,10,,200711,,
CUST0000394579,200708,2007,8,,,,
CUST0000417931,200704,2007,4,,200706,,
CUST0000434489,200604,2006,4,,200605,,
CUST0000490193,200701,2007,1,,200805,,
CUST0000499555,200706,2007,6,,,,
CUST0000502464,200607,2006,7,,200702,,
CUST0000518102,200701,2007,1,,200702,,
CUST0000554154,200706,2007,6,,,,
CUST0000643702,200605,2006,5,,,,
CUST0000648553,200801,2008,1,,200803,,
CUST0000650366,200606,2006,6,,200609,,
CUST0000692117,200708,2007,8,,200805,,
CUST0000725829,200705,2007,5,,,,
CUST0000771327,200611,2006,11,,,,
CUST0000782653,200611,2006,11,,,,
CUST0000784520,200604,2006,4,,200605,,
CUST0000876544,200711,2007,11,,,,
CUST0000880889,200607,2006,7,,,,
CUST0000885185,200711,2007,11,,200712,,
CUST0000885309,200704,2007,4,,200802,,
CUST0000899336,200612,2006,12,,200705,,
CUST0000954528,200611,2006,11,,200702,,
CUST0000956173,200708,2007,8,,,,
CUST0000957373,200704,2007,4,,,,
CUST0000991373,200612,2006,12,,200702,,
CUST0000999109,200703,2007,3,,200704,,
CUST0000002638,200704,2007,4,,,,
CUST0000009237,200605,2006,5,,200606,,
CUST0000009685,200704,2007,4,,,,
CUST0000016404,200611,2006,11,,200612,,
CUST0000047482,200608,2006,8,,200612,,
CUST0000074042,200604,2006,4,,200605,,
CUST0000123998,200801,2008,1,,,,
CUST0000128681,200702,2007,2,,200703,,
CUST0000130292,200711,2007,11,,,,
CUST0000133802,200704,2007,4,,200708,,
CUST0000152233,200610,2006,10,,,,
CUST0000171197,200604,2006,4,,200707,,
CUST0000193157,200705,2007,5,,,,
CUST0000193505,200604,2006,4,,200605,,
CUST0000240683,200606,2006,6,,,,
CUST0000244143,200707,2007,7,,,,
CUST0000249033,200609,2006,9,,200701,,
CUST0000257021,200604,2006,4,,200610,,
CUST0000280944,200705,2007,5,,,,
CUST0000280945,200704,2007,4,,200709,,
CUST0000295661,200704,2007,4,,200710,,
CUST0000312663,200712,2007,12,,,,
CUST0000337847,200605,2006,5,,,,
CUST0000361701,200604,2006,4,,200605,,
CUST0000383443,200701,2007,1,,200705,,
CUST0000387071,200607,2006,7,,200608,,
CUST0000390094,200706,2007,6,,200707,,
CUST0000426230,200609,2006,9,,200705,,
CUST0000438993,200701,2007,1,,200703,,
CUST0000463014,200607,2006,7,,200710,,
CUST0000467921,200610,2006,10,,,,
CUST0000498936,200604,2006,4,,,,
CUST0000499370,200701,2007,1,,,,
CUST0000521857,200712,2007,12,,,,
CUST0000580614,200606,2006,6,,,,
CUST0000608100,200609,2006,9,,200610,,
CUST0000618095,200707,2007,7,,,,
CUST0000618211,200604,2006,4,,200605,,
CUST0000654513,200607,2006,7,,200610,,
CUST0000706864,200608,2006,8,,200612,,
CUST0000715710,200609,2006,9,,200703,,
CUST0000722715,200705,2007,5,,,,
CUST0000729095,200703,2007,3,,,,
CUST0000753320,200604,2006,4,,200605,,
CUST0000759341,200701,2007,1,,,,
CUST0000778654,200604,2006,4,,200605,,
CUST0000790456,200607,2006,7,,200706,,
CUST0000790941,200702,2007,2,,,,
CUST0000794408,200712,2007,12,,200803,,
CUST0000811062,200606,2006,6,,200608,,
CUST0000868779,200607,2006,7,,200609,,
CUST0000928289,200701,2007,1,,,,
CUST0000944007,200604,2006,4,,200605,,
CUST0000950871,200712,2007,12,,,,
CUST0000969829,200605,2006,5,,200606,,
CUST0000979899,200708,2007,8,,200802,,
CUST0000982898,200605,2006,5,,200607,,
CUST0000006298,200803,2008,3,,,,
CUST0000022672,200606,2006,6,,200703,,
CUST0000029089,200607,2006,7,,200609,,
CUST0000041050,200604,2006,4,,200605,,
CUST0000044737,200604,2006,4,,200605,,
CUST0000068394,200604,2006,4,,200605,,
CUST0000108776,200605,2006,5,,200608,,
CUST0000123240,200604,2006,4,,200605,,
CUST0000156387,200707,2007,7,,200806,,
CUST0000158179,200802,2008,2,,,,
CUST0000170330,200604,2006,4,,200605,,
CUST0000223200,200607,2006,7,,200609,,
CUST0000224697,200604,2006,4,,200606,,
CUST0000226836,200604,2006,4,,200607,,
CUST0000259329,200702,2007,2,,,,
CUST0000292268,200607,2006,7,,,,
CUST0000293873,200712,2007,12,,,,
CUST0000294406,200801,2008,1,,,,
CUST0000297115,200604,2006,4,,200605,,
CUST0000341580,200612,2006,12,,,,
CUST0000345452,200702,2007,2,,200705,,
CUST0000366450,200605,2006,5,,200606,,
CUST0000377902,200606,2006,6,,,,
CUST0000416322,200604,2006,4,,200605,,
CUST0000430560,200703,2007,3,,200711,,
CUST0000430660,200604,2006,4,,200605,,
CUST0000438114,200608,2006,8,,200805,,
CUST0000447840,200701,2007,1,,200702,,
CUST0000514631,200604,2006,4,,200605,,
CUST0000608790,200609,2006,9,,200802,,
CUST0000623923,200701,2007,1,,200806,,
CUST0000625315,200609,2006,9,,,,
CUST0000627864,200802,2008,2,,,,
CUST0000633117,200707,2007,7,,200708,,
CUST0000647112,200702,2007,2,,200703,,
CUST0000649952,200608,2006,8,,200806,,
CUST0000654988,200701,2007,1,,200702,,
CUST0000689979,200702,2007,2,,200707,,
CUST0000691847,200605,2006,5,,200606,,
CUST0000702531,200604,2006,4,,200605,,
CUST0000707704,200803,2008,3,,,,
CUST0000710767,200708,2007,8,,200709,,
CUST0000729646,200606,2006,6,,200612,,
CUST0000735488,200711,2007,11,,,,
CUST0000785656,200711,2007,11,,,,
CUST0000794405,200611,2006,11,,200712,,
CUST0000818858,200606,2006,6,,200708,,
CUST0000831416,200609,2006,9,,200610,,
CUST0000832547,200604,2006,4,,200605,,
CUST0000843404,200607,2006,7,,,,
CUST0000857579,200702,2007,2,,200703,,
CUST0000900813,200605,2006,5,,,,
CUST0000927628,200703,2007,3,,200804,,
CUST0000931306,200604,2006,4,,200605,,
CUST0000950583,200608,2006,8,,,,
CUST0000983443,200610,2006,10,,,,
CUST0000983560,200611,2006,11,,200703,,
CUST0000039707,200706,2007,6,,200710,,
CUST0000080492,200605,2006,5,,200606,,
CUST0000083221,200802,2008,2,,,,
CUST0000104928,200604,2006,4,,200605,,
CUST0000111873,200604,2006,4,,200605,,
CUST0000115566,200604,2006,4,,200605,,
CUST0000126543,200704,2007,4,,,,
CUST0000128468,200612,2006,12,,200805,,
CUST0000135780,200605,2006,5,,,,
CUST0000154807,200710,2007,10,,,,
CUST0000157936,200611,2006,11,,200701,,
CUST0000183427,200608,2006,8,,200609,,
CUST0000188187,200703,2007,3,,200704,,
CUST0000229808,200704,2007,4,,,,
CUST0000242095,200604,2006,4,,200605,,
CUST0000268362,200801,2008,1,,,,
CUST0000302785,200608,2006,8,,,,
CUST0000309908,200608,2006,8,,200701,,
CUST0000350633,200708,2007,8,,,,
CUST0000371874,200801,2008,1,,,,
CUST0000378569,200802,2008,2,,,,
CUST0000379060,200605,2006,5,,200606,,
CUST0000390986,200604,2006,4,,200610,,
CUST0000394127,200711,2007,11,,200805,,
CUST0000423130,200607,2006,7,,,,
CUST0000429733,200612,2006,12,,,,
CUST0000472121,200610,2006,10,,200703,,
CUST0000540862,200802,2008,2,,,,
CUST0000576365,200705,2007,5,,200804,,
CUST0000584533,200610,2006,10,,,,
CUST0000596686,200606,2006,6,,200708,,
CUST0000616217,200604,2006,4,,200605,,
CUST0000662705,200604,2006,4,,200605,,
CUST0000667142,200705,2007,5,,200711,,
CUST0000669757,200606,2006,6,,200607,,
CUST0000673847,200701,2007,1,,200804,,
CUST0000679287,200606,2006,6,,200612,,
CUST0000679627,200802,2008,2,,,,
CUST0000681827,200802,2008,2,,,,
CUST0000728732,200609,2006,9,,200708,,
CUST0000750015,200611,2006,11,,200612,,
CUST0000780008,200702,2007,2,,200703,,
CUST0000803062,200612,2006,12,,200706,,
CUST0000804047,200801,2008,1,,,,
CUST0000817553,200610,2006,10,,200701,,
CUST0000829666,200705,2007,5,,,,
CUST0000831418,200711,2007,11,,,,
CUST0000872043,200604,2006,4,,200605,,
CUST0000912840,200610,2006,10,,200701,,
CUST0000919062,200701,2007,1,,,,
CUST0000930313,200604,2006,4,,200805,,
CUST0000946600,200803,2008,3,,,,
CUST0000950598,200711,2007,11,,,,
CUST0000958596,200609,2006,9,,200610,,
CUST0000965714,200701,2007,1,,,,
CUST0000986882,200607,2006,7,,200612,,
CUST0000005551,200610,2006,10,,200709,,
CUST0000036515,200612,2006,12,,200701,,
CUST0000043884,200704,2007,4,,200710,,
CUST0000051771,200605,2006,5,,200607,,
CUST0000054182,200710,2007,10,,200804,,
CUST0000072062,200606,2006,6,,200709,,
CUST0000087833,200710,2007,10,,,,
CUST0000108302,200704,2007,4,,,,
CUST0000132619,200709,2007,9,,200710,,
CUST0000136732,200608,2006,8,,200609,,
CUST0000139923,200605,2006,5,,200609,,
CUST0000140525,200608,2006,8,,200704,,
CUST0000144026,200710,2007,10,,,,
CUST0000167299,200612,2006,12,,200805,,
CUST0000167728,200802,2008,2,,200804,,
CUST0000173247,200604,2006,4,,,,
CUST0000189435,200608,2006,8,,200612,,
CUST0000190597,200604,2006,4,,200605,,
CUST0000198580,200704,2007,4,,200707,,
CUST0000202032,200612,2006,12,,,,
CUST0000246716,200609,2006,9,,,,
CUST0000257134,200604,2006,4,,,,
CUST0000278836,200704,2007,4,,200706,,
CUST0000284951,200604,2006,4,,200607,,
CUST0000334089,200703,2007,3,,200706,,
CUST0000340481,200611,2006,11,,200805,,
CUST0000367547,200604,2006,4,,200605,,
CUST0000370557,200706,2007,6,,,,
CUST0000379336,200604,2006,4,,200605,,
CUST0000381534,200703,2007,3,,,,
CUST0000392681,200605,2006,5,,200701,,
CUST0000395525,200605,2006,5,,200608,,
CUST0000411532,200708,2007,8,,200801,,
CUST0000423155,200604,2006,4,,200605,,
CUST0000424514,200608,2006,8,,200805,,
CUST0000425522,200607,2006,7,,200608,,
CUST0000444719,200609,2006,9,,200610,,
CUST0000454726,200803,2008,3,,,,
CUST0000460496,200701,2007,1,,,,
CUST0000475857,200708,2007,8,,,,
CUST0000485513,200702,2007,2,,200712,,
CUST0000533535,200607,2006,7,,,,
CUST0000540193,200803,2008,3,,,,
CUST0000549082,200712,2007,12,,,,
CUST0000562821,200611,2006,11,,200805,,
CUST0000577815,200703,2007,3,,200706,,
CUST0000668590,200709,2007,9,,200711,,
CUST0000668781,200610,2006,10,,200701,,
CUST0000681996,200604,2006,4,,200607,,
CUST0000688362,200605,2006,5,,200608,,
CUST0000701306,200605,2006,5,,200606,,
CUST0000712525,200609,2006,9,,,,
CUST0000716786,200604,2006,4,,200605,,
CUST0000756148,200710,2007,10,,200711,,
CUST0000759149,200610,2006,10,,,,
CUST0000773551,200707,2007,7,,200708,,
CUST0000814617,200705,2007,5,,200711,,
CUST0000821681,200706,2007,6,,,,
CUST0000862349,200605,2006,5,,200708,,
CUST0000865388,200801,2008,1,,,,
CUST0000874207,200607,2006,7,,,,
CUST0000901270,200610,2006,10,,200702,,
CUST0000955841,200803,2008,3,,,,
CUST0000967183,200803,2008,3,,,,
CUST0000040844,200604,2006,4,,200605,,
CUST0000044880,200605,2006,5,,200609,,
CUST0000057847,200607,2006,7,,200610,,
CUST0000065253,200711,2007,11,,200802,,
CUST0000109131,200604,2006,4,,200605,,
CUST0000129057,200605,2006,5,,200607,,
CUST0000200987,200604,2006,4,,200605,,
CUST0000224172,200704,2007,4,,200708,,
CUST0000244114,200604,2006,4,,200609,,
CUST0000245544,200702,2007,2,,200704,,
CUST0000249214,200609,2006,9,,,,
CUST0000258241,200710,2007,10,,200806,,
CUST0000259073,200609,2006,9,,200806,,
CUST0000277518,200711,2007,11,,,,
CUST0000298450,200801,2008,1,,200803,,
CUST0000318683,200707,2007,7,,,,
CUST0000329562,200803,2008,3,,,,
CUST0000357700,200709,2007,9,,,,
CUST0000359521,200609,2006,9,,,,
CUST0000412413,200605,2006,5,,200606,,
CUST0000438228,200604,2006,4,,200605,,
CUST0000441595,200704,2007,4,,200705,,
CUST0000485186,200604,2006,4,,200606,,
CUST0000485541,200604,2006,4,,200609,,
CUST0000522310,200803,2008,3,,,,
CUST0000541811,200704,2007,4,,,,
CUST0000549120,200801,2008,1,,,,
CUST0000595305,200712,2007,12,,200806,,
CUST0000627267,200803,2008,3,,,,
CUST0000633237,200607,2006,7,,200608,,
CUST0000652069,200712,2007,12,,200801,,
CUST0000663598,200703,2007,3,,200704,,
CUST0000698354,200707,2007,7,,,,
CUST0000699090,200605,2006,5,,,,
CUST0000704298,200709,2007,9,,,,
CUST0000707725,200704,2007,4,,200806,,
CUST0000720484,200607,2006,7,,200703,,
CUST0000755257,200605,2006,5,,200703,,
CUST0000759056,200707,2007,7,,,,
CUST0000759998,200604,2006,4,,200605,,
CUST0000803991,200608,2006,8,,,,
CUST0000859569,200608,2006,8,,,,
CUST0000864180,200606,2006,6,,200701,,
CUST0000894963,200607,2006,7,,200702,,
CUST0000904346,200704,2007,4,,200712,,
CUST0000912582,200611,2006,11,,,,
CUST0000965885,200610,2006,10,,200711,,
CUST0000988348,200610,2006,10,,,,
CUST0000991675,200712,2007,12,,,,
CUST0000991865,200804,2008,4,,,,
CUST0000003323,200701,2007,1,,200708,,
CUST0000017325,200604,2006,4,,200607,,
CUST0000022777,200712,2007,12,,,,
CUST0000038693,200801,2008,1,,200802,,
CUST0000044200,200606,2006,6,,200609,,
CUST0000066020,200707,2007,7,,,,
CUST0000072557,200703,2007,3,,,,
CUST0000076985,200709,2007,9,,,,
CUST0000078166,200711,2007,11,,200712,,
CUST0000098319,200604,2006,4,,200605,,
CUST0000115728,200707,2007,7,,200708,,
CUST0000126042,200611,2006,11,,200708,,
CUST0000132570,200604,2006,4,,200607,,
CUST0000154616,200612,2006,12,,,,
CUST0000156703,200605,2006,5,,200606,,
CUST0000182034,200708,2007,8,,,,
CUST0000198226,200709,2007,9,,,,
CUST0000219443,200709,2007,9,,,,
CUST0000231274,200609,2006,9,,200610,,
CUST0000235926,200604,2006,4,,200605,,
CUST0000248972,200604,2006,4,,200605,,
CUST0000271582,200607,2006,7,,,,
CUST0000283734,200707,2007,7,,,,
CUST0000286533,200608,2006,8,,200802,,
CUST0000326334,200706,2007,6,,,,
CUST0000343943,200608,2006,8,,200609,,
CUST0000361284,200607,2006,7,,200608,,
CUST0000379861,200803,2008,3,,,,
CUST0000381175,200802,2008,2,,200805,,
CUST0000391212,200708,2007,8,,200709,,
CUST0000394318,200710,2007,10,,,,
CUST0000398965,200604,2006,4,,200605,,
CUST0000411271,200604,2006,4,,,,
CUST0000412921,200612,2006,12,,200709,,
CUST0000458273,200605,2006,5,,200607,,
CUST0000483518,200612,2006,12,,200701,,
CUST0000491794,200604,2006,4,,200605,,
CUST0000512455,200611,2006,11,,200702,,
CUST0000546765,200608,2006,8,,200610,,
CUST0000557293,200604,2006,4,,200605,,
CUST0000561086,200607,2006,7,,,,
CUST0000561927,200604,2006,4,,200608,,
CUST0000571866,200604,2006,4,,200610,,
CUST0000618516,200605,2006,5,,200606,,
CUST0000630849,200707,2007,7,,200709,,
CUST0000673735,200604,2006,4,,200606,,
CUST0000690490,200803,2008,3,,,,
CUST0000722362,200607,2006,7,,200608,,
CUST0000729239,200606,2006,6,,,,
CUST0000752293,200607,2006,7,,,,
CUST0000783333,200706,2007,6,,200707,,
CUST0000799809,200702,2007,2,,,,
CUST0000821098,200802,2008,2,,,,
CUST0000856485,200705,2007,5,,200805,,
CUST0000875282,200610,2006,10,,200611,,
CUST0000912176,200604,2006,4,,200605,,
CUST0000950003,200711,2007,11,,200802,,
CUST0000950029,200607,2006,7,,200608,,
CUST0000969450,200606,2006,6,,200608,,
CUST0000975303,200605,2006,5,,200803,,
CUST0000980195,200704,2007,4,,200705,,
CUST0000989305,200704,2007,4,,,,
CUST0000044976,200607,2006,7,,200701,,
CUST0000046443,200712,2007,12,,,,
CUST0000061813,200608,2006,8,,,,
CUST0000067645,200706,2007,6,,200707,,
CUST0000080145,200610,2006,10,,200611,,
CUST0000135824,200608,2006,8,,200705,,
CUST0000136845,200701,2007,1,,200703,,
CUST0000196111,200701,2007,1,,200706,,
CUST0000207530,200702,2007,2,,200703,,
CUST0000216757,200607,2006,7,,200608,,
CUST0000231293,200607,2006,7,,200609,,
CUST0000236055,200608,2006,8,,200611,,
CUST0000257050,200611,2006,11,,200710,,
CUST0000285975,200608,2006,8,,,,
CUST0000332288,200708,2007,8,,,,
CUST0000343769,200610,2006,10,,200612,,
CUST0000345458,200608,2006,8,,200610,,
CUST0000382725,200703,2007,3,,,,
CUST0000392248,200709,2007,9,,,,
CUST0000398244,200709,2007,9,,,,
CUST0000435846,200606,2006,6,,200607,,
CUST0000456748,200604,2006,4,,200605,,
CUST0000462714,200604,2006,4,,200708,,
CUST0000491458,200710,2007,10,,,,
CUST0000496348,200608,2006,8,,200609,,
CUST0000515944,200704,2007,4,,200806,,
CUST0000523687,200608,2006,8,,200609,,
CUST0000529484,200606,2006,6,,200607,,
CUST0000554981,200609,2006,9,,,,
CUST0000637232,200803,2008,3,,,,
CUST0000680451,200607,2006,7,,200804,,
CUST0000700763,200708,2007,8,,200805,,
CUST0000709082,200607,2006,7,,200608,,
CUST0000721059,200701,2007,1,,,,
CUST0000733679,200707,2007,7,,,,
CUST0000761486,200711,2007,11,,200805,,
CUST0000768379,200606,2006,6,,200610,,
CUST0000769480,200711,2007,11,,,,
CUST0000774348,200709,2007,9,,200711,,
CUST0000775371,200708,2007,8,,200806,,
CUST0000795193,200703,2007,3,,200704,,
CUST0000798390,200803,2008,3,,200806,,
CUST0000802170,200608,2006,8,,,,
CUST0000840836,200705,2007,5,,200802,,
CUST0000844393,200705,2007,5,,200709,,
CUST0000853200,200605,2006,5,,200606,,
CUST0000853439,200707,2007,7,,,,
CUST0000861708,200608,2006,8,,200706,,
CUST0000863361,200606,2006,6,,200607,,
CUST0000866790,200605,2006,5,,,,
CUST0000888211,200611,2006,11,,200710,,
CUST0000902055,200709,2007,9,,200805,,
CUST0000913062,200710,2007,10,,,,
CUST0000925937,200605,2006,5,,200606,,
CUST0000945369,200612,2006,12,,200707,,
CUST0000954808,200703,2007,3,,200704,,
CUST0000959198,200803,2008,3,,,,
CUST0000979784,200712,2007,12,,,,
CUST0000980851,200709,2007,9,,200801,,
CUST0000984776,200605,2006,5,,200606,,
CUST0000986334,200609,2006,9,,,,
CUST0000030542,200706,2007,6,,,,
CUST0000035164,200607,2006,7,,200705,,
CUST0000090636,200612,2006,12,,,,
CUST0000109875,200605,2006,5,,200606,,
CUST0000121974,200712,2007,12,,,,
CUST0000135339,200605,2006,5,,200607,,
CUST0000136417,200802,2008,2,,,,
CUST0000223864,200611,2006,11,,200701,,
CUST0000230478,200607,2006,7,,200611,,
CUST0000253686,200608,2006,8,,,,
CUST0000275779,200604,2006,4,,200605,,
CUST0000328009,200604,2006,4,,200605,,
CUST0000342121,200610,2006,10,,,,
CUST0000343731,200605,2006,5,,200806,,
CUST0000350287,200605,2006,5,,200611,,
CUST0000367124,200707,2007,7,,,,
CUST0000432272,200702,2007,2,,200708,,
CUST0000465192,200802,2008,2,,,,
CUST0000479397,200801,2008,1,,200802,,
CUST0000550710,200705,2007,5,,,,
CUST0000586395,200804,2008,4,,,,
CUST0000589345,200606,2006,6,,200607,,
CUST0000598362,200607,2006,7,,,,
CUST0000637892,200607,2006,7,,,,
CUST0000640974,200705,2007,5,,,,
CUST0000659920,200606,2006,6,,200609,,
CUST0000665420,200605,2006,5,,200806,,
CUST0000691027,200706,2007,6,,,,
CUST0000750601,200611,2006,11,,200804,,
CUST0000768680,200608,2006,8,,200609,,
CUST0000779978,200609,2006,9,,200612,,
CUST0000798613,200712,2007,12,,,,
CUST0000817000,200604,2006,4,,200608,,
CUST0000821232,200610,2006,10,,200701,,
CUST0000862861,200707,2007,7,,200805,,
CUST0000872240,200709,2007,9,,,,
CUST0000884311,200604,2006,4,,200605,,
CUST0000942567,200607,2006,7,,200609,,
CUST0000960984,200609,2006,9,,200610,,
CUST0000963910,200607,2006,7,,200701,,
CUST0000969981,200708,2007,8,,,,
CUST0000975000,200706,2007,6,,,,
CUST0000978956,200704,2007,4,,200706,,
CUST0000981632,200604,2006,4,,200609,,
CUST0000027108,200710,2007,10,,200805,,
CUST0000054137,200612,2006,12,,200703,,
CUST0000067983,200604,2006,4,,200605,,
CUST0000084463,200606,2006,6,,200607,,
CUST0000111827,200712,2007,12,,,,
CUST0000134682,200610,2006,10,,200806,,
CUST0000143785,200803,2008,3,,,,
CUST0000144204,200604,2006,4,,,,
CUST0000152577,200610,2006,10,,,,
CUST0000167794,200608,2006,8,,200702,,
CUST0000189222,200611,2006,11,,,,
CUST0000193284,200705,2007,5,,200707,,
CUST0000235700,200704,2007,4,,200705,,
CUST0000248942,200711,2007,11,,,,
CUST0000261098,200608,2006,8,,,,
CUST0000286095,200710,2007,10,,,,
CUST0000326497,200608,2006,8,,,,
CUST0000327899,200607,2006,7,,,,
CUST0000336132,200606,2006,6,,200608,,
CUST0000367296,200607,2006,7,,200610,,
CUST0000396769,200609,2006,9,,200610,,
CUST0000410483,200604,2006,4,,200605,,
